garlic    NAME
,    O
minced    STATE

8    QUANTITY
-LRB-    O
6    QUANTITY
inch    UNIT
-RRB-    O
white    NAME
corn    NAME
tortillas    NAME
,    O
or    O
more    O
as    O
needed    O

3/4    QUANTITY
cup    UNIT
packed    NAME
dark    NAME
brown    NAME
sugar    NAME

1/4    QUANTITY
cup    UNIT
golden    NAME
raisins    NAME

1    QUANTITY
pound    UNIT
large    SIZE
shrimp    NAME
,    O
peeled    STATE
and    O
deveined    STATE

1    QUANTITY
yellow    NAME
bell    NAME
pepper    NAME

3    QUANTITY
tablespoons    UNIT
shallots    NAME
,    O
chopped    STATE

2    QUANTITY
tablespoons    UNIT
balsamic    NAME
vinegar    NAME

21/2    QUANTITY
cups    UNIT
water    NAME

3/4    QUANTITY
cup    UNIT
panko    NAME
-LRB-    O
Japanese-style    O
bread    NAME
crumbs    NAME
-RRB-    O

1/8    QUANTITY
teaspoon    UNIT
salt    NAME

1    QUANTITY
tablespoon    UNIT
salt    NAME

1    QUANTITY
pound    UNIT
medium    SIZE
shrimp    NAME
,    O
peeled    STATE
,    O
deveined    STATE
,    O
and    O
halved    STATE
lengthwise    STATE

1/2    QUANTITY
cup    UNIT
ketchup    NAME

3    QUANTITY
tablespoons    UNIT
finely    O
chopped    STATE
fresh    DF
parsley    NAME

3    QUANTITY
pounds    UNIT
pork    NAME
roast    NAME

1    QUANTITY
teaspoon    UNIT
ground    STATE
cinnamon    NAME

2    QUANTITY
-LRB-    O
14.5    QUANTITY
ounce    UNIT
-RRB-    O
cans    UNIT
diced    STATE
tomatoes    NAME

11/2    QUANTITY
cups    UNIT
heavy    NAME
whipping    NAME
cream    NAME

1/2    QUANTITY
cup    UNIT
vegetable    NAME
oil    NAME

11/4    QUANTITY
cups    UNIT
butter    NAME
,    O
softened    STATE

3    QUANTITY
cloves    UNIT
garlic    NAME
,    O
thinly    O
sliced    STATE

5    QUANTITY
eggs    NAME

4    QUANTITY
eggs    NAME

1    QUANTITY
small    SIZE
onion    NAME
,    O
chopped    STATE

1/4    QUANTITY
cup    UNIT
sour    STATE
cream    NAME

3/4    QUANTITY
teaspoon    UNIT
salt    NAME

2    QUANTITY
tablespoons    UNIT
finely    O
chopped    STATE
red    NAME
onion    NAME

1/4    QUANTITY
teaspoon    UNIT
baking    NAME
powder    NAME

1/3    QUANTITY
cup    UNIT
olive    NAME
oil    NAME

3    QUANTITY
tablespoons    UNIT
ground    STATE
cumin    NAME

3    QUANTITY
pounds    UNIT
rabbit    NAME
meat    NAME
,    O
cleaned    STATE
and    O
cut    STATE
into    O
pieces    O

3    QUANTITY
cups    UNIT
shredded    STATE
cabbage    NAME

3/4    QUANTITY
cup    UNIT
confectioners    NAME
'    O
sugar    NAME
for    O
dusting    O

5    QUANTITY
tablespoons    UNIT
water    NAME

1/2    QUANTITY
teaspoon    UNIT
paprika    NAME

3    QUANTITY
tablespoons    UNIT
olive    NAME
oil    NAME
,    O
or    O
more    O
to    O
taste    O

8    QUANTITY
ounces    UNIT
penne    O
pasta    NAME

1    QUANTITY
sprig    UNIT
fresh    DF
thyme    NAME
,    O
chopped    STATE

1/2    QUANTITY
cup    UNIT
cashew    NAME
halves    NAME

3    QUANTITY
tablespoons    UNIT
lemon    NAME
juice    NAME

1    QUANTITY
cup    UNIT
warm    TEMP
water    NAME

1/2    QUANTITY
teaspoon    UNIT
onion    NAME
powder    NAME

1/4    QUANTITY
cup    UNIT
grated    STATE
Parmesan    NAME
cheese    NAME
-LRB-    O
optional    O
-RRB-    O

3    QUANTITY
roma    NAME
tomatoes    NAME
,    O
thinly    O
sliced    STATE

2    QUANTITY
teaspoons    UNIT
paprika    NAME

2/3    QUANTITY
cup    UNIT
butter    NAME
,    O
softened    STATE

21/4    QUANTITY
cups    UNIT
all-purpose    NAME
flour    NAME

1    QUANTITY
teaspoon    UNIT
water    NAME

1    QUANTITY
tablespoon    UNIT
fresh    DF
lime    NAME
juice    NAME

3    QUANTITY
tablespoons    UNIT
chili    NAME
powder    NAME

1    QUANTITY
pound    UNIT
lean    STATE
ground    STATE
beef    NAME

2    QUANTITY
-LRB-    O
10    QUANTITY
ounce    UNIT
-RRB-    O
cans    UNIT
red    NAME
enchilada    NAME
sauce    NAME

1/2    QUANTITY
cup    UNIT
diced    STATE
tomatoes    NAME

8    QUANTITY
-LRB-    O
10    QUANTITY
inch    UNIT
-RRB-    O
flour    NAME
tortillas    NAME

1/2    QUANTITY
pound    UNIT
peeled    STATE
and    O
deveined    STATE
prawns    NAME

3    QUANTITY
tomatoes    NAME
,    O
diced    STATE

5    QUANTITY
-LRB-    O
6    QUANTITY
inch    UNIT
-RRB-    O
flour    NAME
tortillas    NAME

1    QUANTITY
pinch    UNIT
salt    NAME
and    O
ground    STATE
black    NAME
pepper    NAME
to    O
taste    O

3/4    QUANTITY
-LRB-    O
8    QUANTITY
ounce    UNIT
-RRB-    O
can    UNIT
artichoke    NAME
hearts    NAME
in    NAME
water    NAME
,    O
drained    STATE

1    QUANTITY
white    NAME
onion    NAME
,    O
chopped    STATE

1    QUANTITY
tablespoon    UNIT
light    NAME
soy    NAME
sauce    NAME

1    QUANTITY
-LRB-    O
6    QUANTITY
ounce    UNIT
-RRB-    O
container    UNIT
plain    NAME
yogurt    NAME

1    QUANTITY
tablespoon    UNIT
white    NAME
sugar    NAME

1    QUANTITY
-LRB-    O
16    QUANTITY
ounce    UNIT
-RRB-    O
can    UNIT
canned    STATE
tomatoes    NAME

2    QUANTITY
cups    UNIT
shredded    STATE
Cheddar    NAME
cheese    NAME

2    QUANTITY
teaspoons    UNIT
chopped    STATE
fresh    DF
parsley    NAME

1    QUANTITY
slice    UNIT
bacon    NAME
,    O
chopped    STATE

1    QUANTITY
teaspoon    UNIT
chili    NAME
paste    NAME
,    O
or    O
to    O
taste    O

1/2    QUANTITY
teaspoon    UNIT
crushed    STATE
red    NAME
pepper    NAME
flakes    NAME

1    QUANTITY
sweet    NAME
onion    NAME
,    O
diced    STATE

4    QUANTITY
tablespoons    UNIT
uncooked    STATE
white    NAME
rice    NAME

5    QUANTITY
skinless    STATE
,    O
boneless    STATE
chicken    NAME
breasts    NAME

1    QUANTITY
jalapeno    NAME
pepper    NAME
,    O
seeded    STATE
and    O
chopped    STATE
-LRB-    O
optional    O
-RRB-    O

3    QUANTITY
cups    UNIT
water    NAME

1/4    QUANTITY
pound    UNIT
provolone    NAME
cheese    NAME

1    QUANTITY
cube    UNIT
beef    NAME
bouillon    NAME

6    QUANTITY
cloves    UNIT
garlic    NAME

1    QUANTITY
dragon    NAME
fruit    NAME
-LRB-    O
pitaya    O
-RRB-    O

2/3    QUANTITY
cup    UNIT
white    NAME
sugar    NAME

2    QUANTITY
cups    UNIT
chopped    STATE
fresh    DF
tomatillos    NAME

2    QUANTITY
cups    UNIT
boneless    STATE
chicken    NAME
breast    NAME
halves    NAME
,    O
cooked    STATE
and    O
cubed    STATE

1    QUANTITY
cup    UNIT
crushed    STATE
tortilla    NAME
chips    NAME

1    QUANTITY
leek    NAME
,    O
chopped    STATE

salt    NAME
and    O
fresh    DF
ground    STATE
pepper    NAME
to    O
taste    O

6    QUANTITY
hard-boiled    NAME
eggs    NAME
,    O
peeled    STATE
,    O
or    O
more    O
to    O
taste    O

3    QUANTITY
tablespoons    UNIT
curry    NAME
powder    NAME

11/2    QUANTITY
teaspoons    UNIT
ground    STATE
cumin    NAME

1/2    QUANTITY
cup    UNIT
dry    DF
white    NAME
wine    NAME

2    QUANTITY
tablespoons    UNIT
fresh    DF
lemon    NAME
juice    NAME

11/2    QUANTITY
tablespoons    UNIT
fresh    DF
lemon    NAME
juice    NAME

1    QUANTITY
-LRB-    O
5    QUANTITY
ounce    UNIT
-RRB-    O
can    UNIT
tuna    NAME

1/4    QUANTITY
cup    UNIT
chopped    STATE
parsley    NAME

1    QUANTITY
-LRB-    O
16    QUANTITY
ounce    UNIT
-RRB-    O
container    UNIT
ricotta    NAME
cheese    NAME

1    QUANTITY
tablespoon    UNIT
dried    DF
mint    NAME

1/2    QUANTITY
onion    NAME
,    O
finely    O
chopped    STATE

1    QUANTITY
cup    UNIT
water    NAME
,    O
or    O
as    O
needed    O

1    QUANTITY
green    NAME
bell    NAME
pepper    NAME
,    O
sliced    STATE

1    QUANTITY
clove    UNIT
garlic    NAME
,    O
chopped    STATE

2    QUANTITY
avocados    NAME
-    O
peeled    STATE
,    O
pitted    STATE
,    O
and    O
diced    STATE

1    QUANTITY
whole    UNIT
chicken    NAME

2    QUANTITY
stalks    UNIT
celery    NAME
,    O
chopped    STATE

1    QUANTITY
tablespoon    UNIT
vanilla    NAME
extract    NAME

1    QUANTITY
red    NAME
onion    NAME
,    O
chopped    STATE

1    QUANTITY
cup    UNIT
grape    NAME
tomatoes    NAME

1/2    QUANTITY
pound    UNIT
lean    STATE
ground    STATE
beef    NAME

1    QUANTITY
red    NAME
bell    NAME
pepper    NAME
,    O
chopped    STATE

1    QUANTITY
teaspoon    UNIT
yellow    NAME
lentils    NAME
-LRB-    O
chana    O
dal    O
-RRB-    O

1/4    QUANTITY
cup    UNIT
pine    NAME
nuts    NAME
-LRB-    O
optional    O
-RRB-    O

2    QUANTITY
cups    UNIT
fresh    DF
spinach    NAME
,    O
chopped    STATE

1    QUANTITY
-LRB-    O
14    QUANTITY
ounce    UNIT
-RRB-    O
can    UNIT
coconut    NAME
milk    NAME

12    QUANTITY
large    SIZE
eggs    NAME

1    QUANTITY
cooked    STATE
rotisserie    NAME
chicken    NAME
,    O
shredded    STATE

2/3    QUANTITY
cup    UNIT
sifted    STATE
all-purpose    NAME
flour    NAME

2    QUANTITY
-LRB-    O
16    QUANTITY
ounce    UNIT
-RRB-    O
cans    UNIT
sauerkraut    NAME
,    O
rinsed    STATE
and    O
squeezed    STATE
dry    DF

4    QUANTITY
limes    NAME
,    O
cut    STATE
in    O
wedges    O

11/2    QUANTITY
cups    UNIT
matzo    NAME
cake    NAME
meal    NAME

1    QUANTITY
-LRB-    O
16    QUANTITY
ounce    UNIT
-RRB-    O
can    UNIT
diced    STATE
tomatoes    NAME

3    QUANTITY
cloves    UNIT
garlic    NAME
,    O
chopped    STATE

5    QUANTITY
potatoes    NAME
,    O
peeled    STATE
and    O
cubed    STATE

3/4    QUANTITY
cup    UNIT
Arborio    NAME
rice    NAME

1    QUANTITY
teaspoon    UNIT
minced    STATE
fresh    DF
ginger    NAME

1    QUANTITY
tablespoon    UNIT
ketchup    NAME

1/8    QUANTITY
teaspoon    UNIT
dried    DF
oregano    NAME

1    QUANTITY
tablespoon    UNIT
chopped    STATE
fresh    DF
dill    NAME

1    QUANTITY
tablespoon    UNIT
chopped    STATE
onion    NAME

1/4    QUANTITY
cup    UNIT
chopped    STATE
black    NAME
olives    NAME

1/2    QUANTITY
cup    UNIT
margarine    NAME

1    QUANTITY
-LRB-    O
15    QUANTITY
ounce    UNIT
-RRB-    O
can    UNIT
black    NAME
beans    NAME
,    O
drained    STATE

2    QUANTITY
red    NAME
bell    NAME
pepper    NAME
,    O
seeded    STATE
and    O
sliced    STATE
into    O
strips    O

ice    NAME
cubes    NAME

2    QUANTITY
teaspoons    UNIT
dried    DF
sage    NAME

2    QUANTITY
tablespoons    UNIT
grated    STATE
Parmesan    NAME
cheese    NAME

1/4    QUANTITY
cup    UNIT
chopped    STATE
green    NAME
onion    NAME

1    QUANTITY
pound    UNIT
ground    STATE
beef    NAME

4    QUANTITY
zucchinis    NAME
,    O
chopped    STATE

24    QUANTITY
-LRB-    O
6    QUANTITY
inch    UNIT
-RRB-    O
corn    NAME
tortillas    NAME

black    NAME
pepper    NAME
to    O
taste    O

1    QUANTITY
zucchini    NAME
,    O
cut    STATE
into    O
cubes    O

12    QUANTITY
cups    UNIT
bread    NAME
flour    NAME
,    O
or    O
as    O
needed    O

1    QUANTITY
teaspoon    UNIT
soy    NAME
sauce    NAME

1    QUANTITY
tablespoon    UNIT
onion    NAME
powder    NAME

8    QUANTITY
cups    UNIT
water    NAME

11/2    QUANTITY
cups    UNIT
all-purpose    NAME
flour    NAME

1/8    QUANTITY
teaspoon    UNIT
ground    STATE
black    NAME
pepper    NAME

2    QUANTITY
cups    UNIT
shredded    STATE
Monterey    NAME
Jack    NAME
cheese    NAME

1    QUANTITY
cup    UNIT
water    NAME

4    QUANTITY
eggs    NAME
,    O
lightly    O
beaten    STATE

1    QUANTITY
tablespoon    UNIT
sesame    NAME
oil    NAME

2    QUANTITY
orange    NAME
pekoe    NAME
tea    NAME
bags    NAME

1    QUANTITY
pound    UNIT
shredded    STATE
mozzarella    NAME
cheese    NAME

1    QUANTITY
pound    UNIT
cranberries    NAME

2    QUANTITY
ounces    UNIT
pine    NAME
nuts    NAME

3    QUANTITY
tomatoes    NAME
,    O
seeded    STATE
and    O
chopped    STATE

1    QUANTITY
-LRB-    O
20    QUANTITY
ounce    UNIT
-RRB-    O
can    UNIT
crushed    STATE
pineapple    NAME
,    O
with    O
juice    NAME

3    QUANTITY
tablespoons    UNIT
chopped    STATE
fresh    DF
cilantro    NAME

1    QUANTITY
teaspoon    UNIT
dried    DF
basil    NAME

1    QUANTITY
diced    STATE
fresh    DF
jalapeno    NAME
pepper    NAME
,    O
or    O
to    O
taste    O

1/2    QUANTITY
cup    UNIT
cooked    STATE
rice    NAME

1    QUANTITY
cup    UNIT
chopped    STATE
green    NAME
bell    NAME
pepper    NAME

3    QUANTITY
tablespoons    UNIT
fish    NAME
sauce    NAME

1/4    QUANTITY
teaspoon    UNIT
black    NAME
pepper    NAME

1/2    QUANTITY
cup    UNIT
coarsely    O
chopped    STATE
soft    NAME
peppermint    NAME
candy    NAME

1/2    QUANTITY
teaspoon    UNIT
freshly    DF
ground    STATE
black    NAME
pepper    NAME

3    QUANTITY
cups    UNIT
dry    DF
bread    NAME
crumbs    NAME

4    QUANTITY
jalapeno    NAME
peppers    NAME
-    O
seeds    NAME
and    O
membranes    O
removed    O
and    O
peppers    NAME
chopped    STATE
-LRB-    O
optional    O
-RRB-    O

8    QUANTITY
egg    NAME
yolks    NAME

1    QUANTITY
small    SIZE
head    NAME
cabbage    NAME
,    O
chopped    STATE

11/2    QUANTITY
cups    UNIT
buttery    NAME
round    NAME
crackers    NAME
,    O
crumbled    STATE

1    QUANTITY
nectarines    NAME
,    O
pitted    STATE
and    O
diced    STATE

1/2    QUANTITY
cup    UNIT
shredded    STATE
mozzarella    NAME
cheese    NAME

1    QUANTITY
French    NAME
baguette    NAME
,    O
cut    STATE
into    O
1/2-inch    O
thick    O
slices    O

1    QUANTITY
-LRB-    O
10    QUANTITY
ounce    UNIT
-RRB-    O
can    UNIT
diced    STATE
tomatoes    NAME
with    O
green    NAME
chile    NAME
peppers    NAME

1/2    QUANTITY
cup    UNIT
white    NAME
sugar    NAME

1    QUANTITY
cup    UNIT
coconut    NAME
milk    NAME

1/3    QUANTITY
cup    UNIT
vegetable    NAME
oil    NAME

2    QUANTITY
teaspoons    UNIT
dry    DF
mustard    NAME

4    QUANTITY
-LRB-    O
6    QUANTITY
ounce    UNIT
-RRB-    O
salmon    NAME
steaks    NAME

1    QUANTITY
egg    NAME
white    NAME

1    QUANTITY
-LRB-    O
12    QUANTITY
ounce    UNIT
-RRB-    O
package    UNIT
semisweet    STATE
chocolate    NAME
chips    NAME
,    O
melted    STATE

2    QUANTITY
garlic    NAME
cloves    UNIT
,    O
crushed    STATE

1/2    QUANTITY
pound    UNIT
tiger    NAME
prawns    NAME
,    O
peeled    STATE
and    O
deveined    STATE

3/4    QUANTITY
cup    UNIT
warm    TEMP
water    NAME
-LRB-    O
110    O
degrees    O
F/45    O
degrees    O
C    O
-RRB-    O

2/3    QUANTITY
cup    UNIT
sugar    NAME

1    QUANTITY
bell    NAME
pepper    NAME
,    O
chopped    STATE

1    QUANTITY
tablespoon    UNIT
black    NAME
peppercorns    NAME
,    O
crushed    STATE

1/2    QUANTITY
tablespoon    UNIT
white    NAME
sugar    NAME
,    O
or    O
to    O
taste    O

1    QUANTITY
large    SIZE
onion    NAME
,    O
finely    O
chopped    STATE

8    QUANTITY
large    SIZE
shrimp    NAME
,    O
peeled    STATE
and    O
deveined    STATE

2    QUANTITY
teaspoons    UNIT
dried    DF
basil    NAME

2    QUANTITY
pounds    UNIT
pork    NAME
liver    NAME

1/2    QUANTITY
tablespoon    UNIT
butter    NAME

1    QUANTITY
-LRB-    O
16    QUANTITY
ounce    UNIT
-RRB-    O
jar    UNIT
salsa    NAME

8    QUANTITY
skinless    STATE
,    O
boneless    STATE
chicken    NAME
breast    NAME
halves    NAME

Salt    NAME
,    O
to    O
taste    O

2    QUANTITY
tablespoons    UNIT
chopped    STATE
fresh    DF
tarragon    NAME
leaves    NAME

21/4    QUANTITY
cups    UNIT
plain    NAME
yogurt    NAME

4    QUANTITY
teaspoons    UNIT
butter    NAME
or    O
margarine    NAME
,    O
melted    STATE

1    QUANTITY
cup    UNIT
sliced    STATE
fresh    DF
mushrooms    NAME

1    QUANTITY
cup    UNIT
fresh    DF
mint    NAME
leaves    NAME

1/2    QUANTITY
pound    UNIT
mozzarella    NAME
cheese    NAME
,    O
sliced    STATE

3    QUANTITY
tablespoons    UNIT
butter    NAME

1/2    QUANTITY
cup    UNIT
barley    NAME

11/4    QUANTITY
teaspoons    UNIT
vanilla    NAME
extract    NAME

1    QUANTITY
cup    UNIT
dry    DF
white    NAME
wine    NAME

1    QUANTITY
cup    UNIT
lime    NAME
juice    NAME

21/2    QUANTITY
cups    UNIT
coconut    NAME
milk    NAME

3    QUANTITY
carrots    NAME
,    O
chopped    STATE

3    QUANTITY
fluid    UNIT
ounces    UNIT
triple    NAME
sec    NAME

1/4    QUANTITY
cup    UNIT
freshly    DF
grated    STATE
Parmesan    NAME

2    QUANTITY
slices    UNIT
fresh    DF
ginger    NAME
root    NAME
-LRB-    O
optional    O
-RRB-    O

1    QUANTITY
cup    UNIT
dry    DF
sherry    NAME

1/2    QUANTITY
cup    UNIT
olive    NAME
oil    NAME

1    QUANTITY
pound    UNIT
mochiko    NAME
-LRB-    O
glutinous    O
rice    NAME
flour    NAME
-RRB-    O

1    QUANTITY
teaspoon    UNIT
poultry    NAME
seasoning    NAME

1    QUANTITY
onion    NAME
,    O
diced    STATE

1    QUANTITY
tablespoon    UNIT
lime    NAME
juice    NAME

1    QUANTITY
teaspoon    UNIT
chopped    STATE
fresh    DF
mint    NAME

4    QUANTITY
onions    NAME
,    O
coarsely    O
chopped    STATE

1/2    QUANTITY
teaspoon    UNIT
ground    STATE
cardamom    NAME

1/2    QUANTITY
teaspoon    UNIT
dried    DF
basil    NAME

2    QUANTITY
tablespoons    UNIT
chopped    STATE
cilantro    NAME

2    QUANTITY
sprigs    UNIT
fresh    DF
tarragon    NAME

1    QUANTITY
-LRB-    O
8    QUANTITY
ounce    UNIT
-RRB-    O
can    UNIT
crushed    STATE
pineapple    NAME
,    O
drained    STATE

1    QUANTITY
cup    UNIT
fromage    NAME
blanc    NAME
-LRB-    O
French-style    O
fresh    O
cheese    O
-RRB-    O

1    QUANTITY
cup    UNIT
orange    NAME
juice    NAME

2/3    QUANTITY
cup    UNIT
water    NAME

2    QUANTITY
zucchinis    O
,    O
cut    STATE
into    O
4    O
large    SIZE
chunks    O

1    QUANTITY
cup    UNIT
shredded    STATE
sharp    NAME
white    NAME
Cheddar    NAME
cheese    NAME

8    QUANTITY
cups    UNIT
chopped    STATE
romaine    NAME
lettuce    NAME

1/2    QUANTITY
teaspoon    UNIT
ground    STATE
cumin    NAME

6    QUANTITY
cups    UNIT
chicken    NAME
broth    NAME
-    O
heated    STATE
and    O
divided    STATE

4    QUANTITY
cups    UNIT
stewed    STATE
tomatoes    NAME

1    QUANTITY
-LRB-    O
14    QUANTITY
ounce    UNIT
-RRB-    O
can    UNIT
sweetened    STATE
condensed    STATE
milk    NAME

1/2    QUANTITY
cup    UNIT
rose    NAME
water    NAME

1/3    QUANTITY
cup    UNIT
brown    NAME
sugar    NAME

2/3    QUANTITY
cup    UNIT
crushed    STATE
gingersnap    NAME
cookies    NAME

21/4    QUANTITY
cups    UNIT
water    NAME

1/4    QUANTITY
cup    UNIT
chopped    STATE
green    NAME
bell    NAME
pepper    NAME

coarse    NAME
kosher    NAME
salt    NAME

15    QUANTITY
whole    UNIT
black    NAME
peppercorns    NAME

1    QUANTITY
pinch    UNIT
salt    NAME

1/2    QUANTITY
cup    UNIT
butter    NAME
,    O
cubed    STATE

3/8    QUANTITY
cup    UNIT
butter    NAME

1    QUANTITY
cup    UNIT
white    NAME
wine    NAME

12    QUANTITY
ounces    UNIT
fresh    DF
or    O
frozen    TEMP
strawberries    NAME
,    O
chopped    STATE

1/2    QUANTITY
teaspoon    UNIT
ground    STATE
coriander    NAME

1    QUANTITY
cup    UNIT
brown    NAME
sugar    NAME

13/4    QUANTITY
cups    UNIT
all-purpose    NAME
flour    NAME

2    QUANTITY
large    SIZE
tomatoes    NAME
,    O
coarsely    O
chopped    STATE

1    QUANTITY
green    NAME
bell    NAME
pepper    NAME
,    O
minced    STATE

6    QUANTITY
boneless    STATE
,    O
chicken    NAME
breast    NAME
halves    NAME
-    O
cooked    STATE
,    O
skinned    STATE

1    QUANTITY
egg    NAME
-LRB-    O
optional    O
-RRB-    O

1    QUANTITY
pound    UNIT
salt    NAME
pork    NAME

2    QUANTITY
cups    UNIT
semisweet    STATE
chocolate    NAME
chips    NAME

12    QUANTITY
eggs    NAME

2    QUANTITY
cups    UNIT
water    NAME

6    QUANTITY
eggs    NAME
,    O
beaten    STATE

1    QUANTITY
-LRB-    O
15.5    QUANTITY
ounce    UNIT
-RRB-    O
can    UNIT
black    NAME
beans    NAME
,    O
drained    STATE
and    O
rinsed    STATE

1    QUANTITY
teaspoon    UNIT
garam    NAME
masala    NAME

3    QUANTITY
large    SIZE
peaches    NAME
,    O
peeled    STATE
and    O
pitted    STATE

6    QUANTITY
eggs    NAME

1    QUANTITY
onion    NAME
,    O
sliced    STATE
into    O
rings    O

1    QUANTITY
recipe    NAME
pastry    NAME
for    O
a    O
9    O
inch    O
double    O
crust    O
pie    O

1    QUANTITY
-LRB-    O
8    QUANTITY
ounce    UNIT
-RRB-    O
package    UNIT
fine    O
egg    NAME
noodles    NAME

1/3    QUANTITY
cup    UNIT
hot    TEMP
water    NAME

1    QUANTITY
teaspoon    UNIT
chopped    STATE
fresh    DF
mint    NAME
-LRB-    O
optional    O
-RRB-    O

1    QUANTITY
teaspoon    UNIT
chile    NAME
